dataset,field,seed,feature_set,model,n_test,n_pos,auc,P@10,R@10,DOR@10
v2a_y_anchored,08,17,BIBLIO+DEBATE5,LogReg,252,21,0.6790352504638218,0.11538461538461539,0.14285714285714285,1.6785508913168488
v2a_y_anchored,09,17,BIBLIO+DEBATE5,LogReg,421,35,0.6937083641746854,0.18604651162790697,0.22857142857142856,3.0604353393085786
v2a_y_anchored,12,17,BIBLIO+DEBATE5,LogReg,24,6,0.8981481481481483,0.6666666666666666,0.3333333333333333,6.481481481481482
v2a_y_anchored,13,17,BIBLIO+DEBATE5,LogReg,68,6,0.8575268817204301,0.42857142857142855,0.5,13.0
v2a_y_anchored,14,17,BIBLIO+DEBATE5,LogReg,36,4,0.7890625,0.5,0.5,12.2
v2a_y_anchored,GLOBAL,17,BIBLIO+DEBATE25,RF,1418,177,0.7627255220639451,0.39436619718309857,0.3163841807909605,6.211922262660862
v2a_y_anchored,01,17,BIBLIO+DEBATE25,RF,585,88,0.7583912566306932,0.3898305084745763,0.26136363636363635,4.536337969256509
v2a_y_anchored,03,17,BIBLIO+DEBATE25,RF,26,9,0.8300653594771241,0.6666666666666666,0.2222222222222222,3.6666666666666665
v2a_y_anchored,07,17,BIBLIO+DEBATE25,RF,57,11,0.7292490118577075,0.5,0.2727272727272727,5.117647058823529
v2a_y_anchored,08,17,BIBLIO+DEBATE25,RF,252,21,0.6914038342609771,0.07692307692307693,0.09523809523809523,1.0858189429618001
v2a_y_anchored,09,17,BIBLIO+DEBATE25,RF,421,35,0.7537379718726869,0.23255813953488372,0.2857142857142857,4.3450395083406494
v2a_y_anchored,12,17,BIBLIO+DEBATE25,RF,24,6,0.8796296296296298,0.6666666666666666,0.3333333333333333,6.481481481481482
v2a_y_anchored,13,17,BIBLIO+DEBATE25,RF,68,6,0.7258064516129032,0.42857142857142855,0.5,13.0
v2a_y_anchored,14,17,BIBLIO+DEBATE25,RF,36,4,0.7265625,0.25,0.25,3.6122448979591835
v2a_y_anchored,GLOBAL,17,BIBLIO+DEBATE25,GBT,1418,177,0.7721993835844065,0.39436619718309857,0.3163841807909605,6.211922262660862
v2a_y_anchored,01,17,BIBLIO+DEBATE25,GBT,585,88,0.7706237424547284,0.4915254237288136,0.32954545454545453,7.599531615925058
v2a_y_anchored,03,17,BIBLIO+DEBATE25,GBT,26,9,0.7777777777777777,0.3333333333333333,0.1111111111111111,1.0941176470588236
v2a_y_anchored,07,17,BIBLIO+DEBATE25,GBT,57,11,0.7569169960474308,0.3333333333333333,0.18181818181818182,2.4853801169590644
v2a_y_anchored,08,17,BIBLIO+DEBATE25,GBT,252,21,0.7258297258297258,0.23076923076923078,0.2857142857142857,4.326514555468135
v2a_y_anchored,09,17,BIBLIO+DEBATE25,GBT,421,35,0.7569207994078461,0.2558139534883721,0.3142857142857143,5.119937205651492
v2a_y_anchored,12,17,BIBLIO+DEBATE25,GBT,24,6,0.888888888888889,1.0,0.5,37.0
v2a_y_anchored,13,17,BIBLIO+DEBATE25,GBT,68,6,0.5887096774193548,0.2857142857142857,0.3333333333333333,5.808080808080808
v2a_y_anchored,14,17,BIBLIO+DEBATE25,GBT,36,4,0.828125,0.25,0.25,3.6122448979591835
v2a_y_anchored,GLOBAL,17,BIBLIO+DEBATE25,LogReg,1418,177,0.7382282376614449,0.3591549295774648,0.288135593220339,5.11896585239422
v2a_y_anchored,01,17,BIBLIO+DEBATE25,LogReg,585,88,0.7233857691604171,0.3559322033898305,0.23863636363636365,3.8015392015392013
v2a_y_anchored,03,17,BIBLIO+DEBATE25,LogReg,26,9,0.8104575163398693,0.6666666666666666,0.2222222222222222,3.6666666666666665
v2a_y_anchored,07,17,BIBLIO+DEBATE25,LogReg,57,11,0.7193675889328063,0.5,0.2727272727272727,5.117647058823529
v2a_y_anchored,08,17,BIBLIO+DEBATE25,LogReg,252,21,0.6633683776540918,0.11538461538461539,0.14285714285714285,1.6785508913168488
v2a_y_anchored,09,17,BIBLIO+DEBATE25,LogReg,421,35,0.6983715766099186,0.18604651162790697,0.22857142857142856,3.0604353393085786
v2a_y_anchored,12,17,BIBLIO+DEBATE25,LogReg,24,6,0.9166666666666667,0.6666666666666666,0.3333333333333333,6.481481481481482
v2a_y_anchored,13,17,BIBLIO+DEBATE25,LogReg,68,6,0.8602150537634409,0.42857142857142855,0.5,13.0
v2a_y_anchored,14,17,BIBLIO+DEBATE25,LogReg,36,4,0.796875,0.5,0.5,12.2
v2a_y_anchored,GLOBAL,18,BIBLIO,RF,1418,177,0.7287862440077029,0.34507042253521125,0.2768361581920904,4.731746395056077
v2a_y_anchored,01,18,BIBLIO,RF,569,87,0.7311251013497401,0.3157894736842105,0.20689655172413793,2.988707767962845
v2a_y_anchored,03,18,BIBLIO,RF,28,7,0.6938775510204082,0.6666666666666666,0.2857142857142857,6.212121212121212
v2a_y_anchored,07,18,BIBLIO,RF,62,8,0.6805555555555556,0.14285714285714285,0.125,1.4923076923076923
v2a_y_anchored,08,18,BIBLIO,RF,264,19,0.6027926960257787,0.14814814814814814,0.21052631578947367,2.7487989018531227
v2a_y_anchored,09,18,BIBLIO,RF,406,41,0.6505846976277981,0.24390243902439024,0.24390243902439024,3.5396825396825395
v2a_y_anchored,12,18,BIBLIO,RF,23,7,0.9107142857142857,1.0,0.42857142857142855,25.666666666666668
v2a_y_anchored,13,18,BIBLIO,RF,69,6,0.8201058201058201,0.14285714285714285,0.16666666666666666,2.4125874125874125
v2a_y_anchored,14,18,BIBLIO,RF,35,3,0.7395833333333333,0.5,0.6666666666666666,20.333333333333332
v2a_y_anchored,GLOBAL,18,BIBLIO,GBT,1418,177,0.7256040098881438,0.323943661971831,0.2598870056497175,4.197541322721094
v2a_y_anchored,01,18,BIBLIO,GBT,569,87,0.727094958744694,0.3333333333333333,0.21839080459770116,3.2866622428666226
v2a_y_anchored,03,18,BIBLIO,GBT,28,7,0.6326530612244898,0.3333333333333333,0.14285714285714285,1.8
v2a_y_anchored,07,18,BIBLIO,GBT,62,8,0.7291666666666666,0.2857142857142857,0.25,3.4615384615384617
v2a_y_anchored,08,18,BIBLIO,GBT,264,19,0.5828141783029002,0.14814814814814814,0.21052631578947367,2.7487989018531227
v2a_y_anchored,09,18,BIBLIO,GBT,406,41,0.6438356164383563,0.24390243902439024,0.24390243902439024,3.5396825396825395
v2a_y_anchored,12,18,BIBLIO,GBT,23,7,0.8928571428571428,1.0,0.42857142857142855,25.666666666666668
v2a_y_anchored,13,18,BIBLIO,GBT,69,6,0.8465608465608465,0.2857142857142857,0.3333333333333333,5.909090909090909
v2a_y_anchored,14,18,BIBLIO,GBT,35,3,0.7708333333333333,0.5,0.6666666666666666,20.333333333333332
v2a_y_anchored,GLOBAL,18,BIBLIO,LogReg,1418,177,0.6992356264539714,0.2535211267605634,0.2033898305084746,2.7502612850246355
v2a_y_anchored,01,18,BIBLIO,LogReg,569,87,0.7129298421328755,0.2982456140350877,0.19540229885057472,2.7121092723929605
v2a_y_anchored,03,18,BIBLIO,LogReg,28,7,0.7755102040816326,0.6666666666666666,0.2857142857142857,6.212121212121212
v2a_y_anchored,07,18,BIBLIO,LogReg,62,8,0.6967592592592593,0.14285714285714285,0.125,1.4923076923076923
v2a_y_anchored,08,18,BIBLIO,LogReg,264,19,0.5570354457572503,0.1111111111111111,0.15789473684210525,1.9177489177489178
v2a_y_anchored,09,18,BIBLIO,LogReg,406,41,0.6034747744737722,0.12195121951219512,0.12195121951219512,1.3602927378495027
v2a_y_anchored,12,18,BIBLIO,LogReg,23,7,0.9017857142857142,0.6666666666666666,0.2857142857142857,4.696969696969697
v2a_y_anchored,13,18,BIBLIO,LogReg,69,6,0.8015873015873015,0.14285714285714285,0.16666666666666666,2.4125874125874125
v2a_y_anchored,14,18,BIBLIO,LogReg,35,3,0.7916666666666666,0.25,0.3333333333333333,5.057142857142857
v2a_y_anchored,GLOBAL,18,BIBLIO+DEBATE5,RF,1418,177,0.7348593488939574,0.34507042253521125,0.2768361581920904,4.731746395056077
v2a_y_anchored,01,18,BIBLIO+DEBATE5,RF,569,87,0.7429770591882483,0.3508771929824561,0.22988505747126436,3.608
v2a_y_anchored,03,18,BIBLIO+DEBATE5,RF,28,7,0.6462585034013606,0.3333333333333333,0.14285714285714285,1.8
v2a_y_anchored,07,18,BIBLIO+DEBATE5,RF,62,8,0.6643518518518519,0.14285714285714285,0.125,1.4923076923076923
v2a_y_anchored,08,18,BIBLIO+DEBATE5,RF,264,19,0.6249194414607948,0.14814814814814814,0.21052631578947367,2.7487989018531227
v2a_y_anchored,09,18,BIBLIO+DEBATE5,RF,406,41,0.6489809555629803,0.2682926829268293,0.2682926829268293,4.147540983606557
v2a_y_anchored,12,18,BIBLIO+DEBATE5,RF,23,7,0.9196428571428571,1.0,0.42857142857142855,25.666666666666668
v2a_y_anchored,13,18,BIBLIO+DEBATE5,RF,69,6,0.8412698412698414,0.2857142857142857,0.3333333333333333,5.909090909090909
v2a_y_anchored,14,18,BIBLIO+DEBATE5,RF,35,3,0.7604166666666666,0.25,0.3333333333333333,5.057142857142857
v2a_y_anchored,GLOBAL,18,BIBLIO+DEBATE5,GBT,1418,177,0.7387426760813449,0.352112676056338,0.2824858757062147,4.922077371489136
v2a_y_anchored,01,18,BIBLIO+DEBATE5,GBT,569,87,0.7559736729145801,0.42105263157894735,0.27586206896551724,5.1769890703960515
v2a_y_anchored,03,18,BIBLIO+DEBATE5,GBT,28,7,0.6394557823129252,0.3333333333333333,0.14285714285714285,1.8
v2a_y_anchored,07,18,BIBLIO+DEBATE5,GBT,62,8,0.7314814814814815,0.2857142857142857,0.25,3.4615384615384617
v2a_y_anchored,08,18,BIBLIO+DEBATE5,GBT,264,19,0.5939849624060151,0.14814814814814814,0.21052631578947367,2.7487989018531227
v2a_y_anchored,09,18,BIBLIO+DEBATE5,GBT,406,41,0.6475776812562646,0.2926829268292683,0.2926829268292683,4.8333812122953175
v2a_y_anchored,12,18,BIBLIO+DEBATE5,GBT,23,7,0.8928571428571428,1.0,0.42857142857142855,25.666666666666668
v2a_y_anchored,13,18,BIBLIO+DEBATE5,GBT,69,6,0.8121693121693121,0.42857142857142855,0.5,13.222222222222221
v2a_y_anchored,14,18,BIBLIO+DEBATE5,GBT,35,3,0.8125,0.5,0.6666666666666666,20.333333333333332
v2a_y_anchored,GLOBAL,18,BIBLIO+DEBATE5,LogReg,1418,177,0.7069430976476961,0.2746478873239437,0.22033898305084745,3.137184115523466
v2a_y_anchored,01,18,BIBLIO+DEBATE5,LogReg,569,87,0.7222063242237803,0.3333333333333333,0.21839080459770116,3.2866622428666226
v2a_y_anchored,03,18,BIBLIO+DEBATE5,LogReg,28,7,0.7278911564625851,0.3333333333333333,0.14285714285714285,1.8
v2a_y_anchored,07,18,BIBLIO+DEBATE5,LogReg,62,8,0.6898148148148149,0.2857142857142857,0.25,3.4615384615384617
v2a_y_anchored,08,18,BIBLIO+DEBATE5,LogReg,264,19,0.5699248120300752,0.037037037037037035,0.05263157894736842,0.6715961244263131
v2a_y_anchored,09,18,BIBLIO+DEBATE5,LogReg,406,41,0.6196458402940195,0.12195121951219512,0.12195121951219512,1.3602927378495027
v2a_y_anchored,12,18,BIBLIO+DEBATE5,LogReg,23,7,0.8660714285714286,0.6666666666666666,0.2857142857142857,4.696969696969697
v2a_y_anchored,13,18,BIBLIO+DEBATE5,LogReg,69,6,0.8148148148148149,0.0,0.0,0.5794871794871795
v2a_y_anchored,14,18,BIBLIO+DEBATE5,LogReg,35,3,0.8333333333333333,0.5,0.6666666666666666,20.333333333333332
v2a_y_anchored,GLOBAL,18,BIBLIO+DEBATE25,RF,1418,177,0.7340626522259704,0.31690140845070425,0.2542372881355932,4.030943396226415
v2a_y_anchored,01,18,BIBLIO+DEBATE25,RF,569,87,0.7416177803214576,0.3508771929824561,0.22988505747126436,3.608
v2a_y_anchored,03,18,BIBLIO+DEBATE25,RF,28,7,0.6394557823129252,0.0,0.0,0.3523809523809524
v2a_y_anchored,07,18,BIBLIO+DEBATE25,RF,62,8,0.6620370370370371,0.2857142857142857,0.25,3.4615384615384617
v2a_y_anchored,08,18,BIBLIO+DEBATE25,RF,264,19,0.6180451127819548,0.14814814814814814,0.21052631578947367,2.7487989018531227
v2a_y_anchored,09,18,BIBLIO+DEBATE25,RF,406,41,0.665486134313398,0.24390243902439024,0.24390243902439024,3.5396825396825395
v2a_y_anchored,12,18,BIBLIO+DEBATE25,RF,23,7,0.9375,1.0,0.42857142857142855,25.666666666666668
v2a_y_anchored,13,18,BIBLIO+DEBATE25,RF,69,6,0.7777777777777778,0.14285714285714285,0.16666666666666666,2.4125874125874125
v2a_y_anchored,14,18,BIBLIO+DEBATE25,RF,35,3,0.8125,0.5,0.6666666666666666,20.333333333333332
v2a_y_anchored,GLOBAL,18,BIBLIO+DEBATE25,GBT,1418,177,0.7330474330433357,0.30985915492957744,0.24858757062146894,3.8697123519458545
v2a_y_anchored,01,18,BIBLIO+DEBATE25,GBT,569,87,0.7424285782419994,0.38596491228070173,0.25287356321839083,4.330179550585958
v2a_y_anchored,03,18,BIBLIO+DEBATE25,GBT,28,7,0.653061224489796,0.3333333333333333,0.14285714285714285,1.8
v2a_y_anchored,07,18,BIBLIO+DEBATE25,GBT,62,8,0.6828703703703705,0.14285714285714285,0.125,1.4923076923076923
v2a_y_anchored,08,18,BIBLIO+DEBATE25,GBT,264,19,0.572717508055854,0.14814814814814814,0.21052631578947367,2.7487989018531227
v2a_y_anchored,09,18,BIBLIO+DEBATE25,GBT,406,41,0.6600735048446376,0.24390243902439024,0.24390243902439024,3.5396825396825395
v2a_y_anchored,12,18,BIBLIO+DEBATE25,GBT,23,7,0.9017857142857143,1.0,0.42857142857142855,25.666666666666668
v2a_y_anchored,13,18,BIBLIO+DEBATE25,GBT,69,6,0.7804232804232805,0.2857142857142857,0.3333333333333333,5.909090909090909
v2a_y_anchored,14,18,BIBLIO+DEBATE25,GBT,35,3,0.8854166666666666,0.5,0.6666666666666666,20.333333333333332
v2a_y_anchored,GLOBAL,18,BIBLIO+DEBATE25,LogReg,1418,177,0.7023677824972572,0.2676056338028169,0.21468926553672316,3.004150160347104
v2a_y_anchored,01,18,BIBLIO+DEBATE25,LogReg,569,87,0.7155768588734678,0.3157894736842105,0.20689655172413793,2.988707767962845
v2a_y_anchored,03,18,BIBLIO+DEBATE25,LogReg,28,7,0.7074829931972789,0.3333333333333333,0.14285714285714285,1.8
v2a_y_anchored,07,18,BIBLIO+DEBATE25,LogReg,62,8,0.6898148148148148,0.14285714285714285,0.125,1.4923076923076923
v2a_y_anchored,08,18,BIBLIO+DEBATE25,LogReg,264,19,0.5669172932330827,0.07407407407407407,0.10526315789473684,1.2352941176470589
v2a_y_anchored,09,18,BIBLIO+DEBATE25,LogReg,406,41,0.6171065820247243,0.12195121951219512,0.12195121951219512,1.3602927378495027
v2a_y_anchored,12,18,BIBLIO+DEBATE25,LogReg,23,7,0.8571428571428572,0.6666666666666666,0.2857142857142857,4.696969696969697
v2a_y_anchored,13,18,BIBLIO+DEBATE25,LogReg,69,6,0.791005291005291,0.0,0.0,0.5794871794871795
v2a_y_anchored,14,18,BIBLIO+DEBATE25,LogReg,35,3,0.84375,0.5,0.6666666666666666,20.333333333333332
v2a_y_anchored,GLOBAL,19,BIBLIO,RF,1418,177,0.745289246416003,0.38028169014084506,0.3050847457627119,5.7518012763329445
v2a_y_anchored,01,19,BIBLIO,RF,554,94,0.7633441258094358,0.44642857142857145,0.26595744680851063,5.002740664611168
v2a_y_anchored,03,19,BIBLIO,RF,25,6,0.7280701754385965,0.3333333333333333,0.16666666666666666,1.9090909090909092
v2a_y_anchored,07,19,BIBLIO,RF,50,7,0.7043189368770764,0.2,0.14285714285714285,2.0256410256410255
v2a_y_anchored,08,19,BIBLIO,RF,270,23,0.6331631754972716,0.2222222222222222,0.2608695652173913,3.912956810631229
